chr	start	end	enhancer	ATAC_ESC	ATAC_EpiLC	ATAC_EpiSC	H3K4me1_ESC	H3K4me1_EpiLC	H3K4me1_EpiSC	H3K4me2_ESC	H3K4me2_EpiLC	H3K4me2_EpiSC	H3K4me3_ESC	H3K4me3_EpiLC	H3K4me3_EpiSC	H3K9me2_ESC	H3K9me2_EpiLC	H3K9me2_EpiSC	H3K9me3_ESC	H3K9me3_EpiLC	H3K9me3_EpiSC	H3K27me2_ESC	H3K27me2_EpiLC	H3K27me2_EpiSC	H3K27me3_ESC	H3K27me3_EpiLC	H3K27me3_EpiSC	mCpG_ESC	mCpG_EpiLC	mCpG_EpiSC	H3K27ac_ESC	H3K27ac_EpiLC	H3K27ac_EpiSC
chr7	3365837	3373244	PGCLC_enhancer	7.3965	4.921	2.11055	9.4005	6.5785	2.259	8.3085	2.306	1.529	4.058	0.4005	0.4528	0.4026	1.0344	1.14865	0.3407	1.0145	1.903	0.37935	0.9646	1.94	0.213065	0.31775	0.64455	12.125	69.16	90.71	20.32	9.763	3.6045
chr15	55286525	55291399	PGCLC_enhancer	2.04045	1.47795	1.9259	4.8535	0.52035	0.97355	1.9495	0.19812	0.66165	0.53005	0.2525	0.26125	0.4337	0.79045	1.03515	0.25655	0.35845	0.52505	1.285	1.19	1.348	0.185995	0.7354	0.6777	51.12	84.38	91.84	2.2615	0.44745	0.8324
chr1	86180365	86183413	PGCLC_enhancer	3.10495	2.82375	2.54475	5.084	1.7945	2.6285	1.79375	0.9503	1.1875	0.8998	0.2342	0.56595	0.33475	0.89905	0.94565	0.35365	0.2702	0.55735	1.00875	1.161	1.1592	0.349	0.46955	0.48255	31.79	77.365	95.77	1.08625	1.1265	2.4585
chr11	62517712	62518740	PGCLC_enhancer	10.2075	8.535	9.255	10.865	9.0515	8.923	11.4305	6.586	6.473	4.696	1.39285	1.2496	0.25225	0.2101	0.46945	0.21915	0.3005	0.482	0.3449	0.5374	0.78755	0.1826	0.35785	0.2431	9.84475	55.185	71.75	15.73	4.9475	5.949
chr3	41497190	41498103	PGCLC_enhancer	7.046	6.0835	3.7715	5.2265	8.3815	4.325	3.4029	4.148	3.57	1.13885	0.8254	0.9907	0.3324	0.6973	1.0685	0.30135	0.713	1.05385	1.51235	0.7325	0.8407	0.36525	0.259555	0.4324	27.04	58.81	93.45	8.4605	10.439	9.6265
chr18	65596281	65599160	PGCLC_enhancer	7.711	3.7785	1.7666	11.66	4.271	2.1655	7.423	1.905	1.03465	2.165	0.3047	0.54855	0.82485	0.8593	1.352	1.43775	1.964	3.0165	0.7117	0.98265	0.95335	0.36185	0.4491	0.32415	13.077	82.6	91.7	15.285	6.7805	2.149
chr1	180910543	180915904	PGCLC_enhancer	8.945	10.6605	17.744	14.93	16.855	13.1275	13.395	22.005	33.825	5.9555	10.436	17.54	0.28525	0.37445	0.45965	0.88635	0.70855	0.41735	1.2794	1.23175	0.8848	0.4092	1.0459	0.5525	5.43505	41.305	18.844	12.1815	17.5785	32.095
chr1	136705305	136708539	PGCLC_enhancer	21.8055	19.072	20.3625	3	1.84495	1.5685	21.94	20.46	21.41	42.61	41.205	50.6	0.2546	0.17475	0.42785	0.29685	0.6187	0.50355	0.2815	0.17275	0.551	0.32535	0.9444	0.6195	0.594365	17.0581	10.25125	23.12	12.075	12.645
chr12	110416641	110420034	PGCLC_enhancer	20.098	15.575	20.4905	5.311	4.2455	3.638	16.59	18.16	21.61	20.72	30.83	39.615	0.3041	0.5583	0.6498	0.2715	0.50895	0.6044	0.57495	0.641	0.5587	0.6662	0.35545	0.52815	0.6904	13.54	13.073	31.395	32.64	23.115
chr19	23087053	23091433	PGCLC_enhancer	6.589	2.48985	2.82925	6.11	2.5945	2.6985	2.325	1.01495	0.98225	1.22065	0.53975	0.69655	0.7944	0.93675	1.00285	2.964	1.8115	1.851	0.4659	0.483	0.8966	0.4836	0.34215	0.23795	22.13	67.555	80.34	12.045	2.741	2.8485
chr9	53787975	53791597	PGCLC_enhancer	32.245	33.4	30.18	3.756	2.272	1.769	18.48	17.425	20.06	30.505	32.135	42.475	0.2593145	0.13935	0.47535	0.51305	0.47975	0.48195	0.5424	0.451	0.353945	0.5512	0.9949	1.0461	0.476475	17.205	6.285	12.87	11.5735	10.3285
chr4	11145707	11148729	PGCLC_enhancer	21.609	20.943	22.4325	14.33	15.475	14.185	12.4775	15.85	17.36	4.407	3.9335	3.694	0.3687	0.38775	0.7771	0.39	0.4825	0.7146	0.62705	0.4203	0.8566	0.4004	0.4483	0.36095	1.32975	33.06	44.35	19.42	45.305	29.71
chr18	65565065	65567813	PGCLC_enhancer	16.138	14.75	17.6145	15.61	17.13	16.73	9.4385	13.2115	8.2145	3.6185	4.755	2.25	0.23105	0.43725	0.6384	0.34565	0.4042	0.4335	0.4483	1.15155	0.76985	0.3226	0.2556	0.2998	11.591	46.95	71.17	13.87	8.281	5.841
chr18	33930340	33935839	PGCLC_enhancer	6.2825	4.0505	3.5715	12.635	4.669	1.8835	8.0245	1.9165	1.10175	1.796	0.5224	0.41795	0.462	1.6805	1.04095	0.32625	0.61045	1.5605	1.7195	2.6265	2.4015	2.2815	2.796	1.9555	9.2145	75.81	92.99	5.4725	1.872	1.215
chr16	14017762	14022953	PGCLC_enhancer	13.656	11.924	8.2559	8.0335	10.1565	6.7275	9.938	7.9345	5.167	4.835	1.775	1.2885	0.38185	0.54915	0.72955	0.2884	1.582	4.8795	0.99365	0.4325	0.75805	0.43895	0.56545	0.41915	10.4184	28.79	71.07	13.974	34.58	11.54
chr16	13949452	13953007	PGCLC_enhancer	10.2185	9.0985	2.39505	4.283	5.2175	2.286	5.018	4.016	1.538	2.174	1.9675	0.41795	0.5615	0.4901	1.02405	9.4135	5.9285	4.822	0.37625	0.31025	0.3894	0.2232	0.41605	0.3646	37.205	37.67	92.14	21.025	20.885	2.892
chr16	48628012	48631140	PGCLC_enhancer	18.3355	14.446	5.3885	7.939	10.3395	7.119	19.908	11.2385	2.962	15.573	3.8636	0.8814	0.15463	0.42765	1.00085	0.033375	0.41635	1.9715	0.88405	0.2463	0.66665	0.25565	0.641	0.4258	4.5832	44.24	95.695	18.37	18.595	5.9695
chr3	10360572	10362906	PGCLC_enhancer	20.997	18.4735	24.3155	4.8865	3.907	3.7085	22.635	21.66	22.925	45.91	47.555	51.645	0.1862	0.2746	0.5245	0.27395	0.4687	0.27735	1.3667	1.09735	1.2862	2.9828	3.72005	0.765965	0.307245	8.8915	11.1695	17.7185	18.53	16.845
chr18	33799163	33799303	PGCLC_enhancer	6.034	1.607	1.69295	14.17	4.6655	6.614	12.81	1.729	2.303	4.6135	0.3552	0.5555	0.4328	0.5787	0.8034	0.28735	0.3364	0.5816	0.222575	0.38835	0.5044	0.18595	0.2084	0.08105	4.343	88.25	92.545	12.79	1.821	2.547
chr4	53464784	53467588	PGCLC_enhancer	3.6975	2.2719	2.29725	11.39	2.894	2.7825	6.5715	1.178	1.987	2.169	0.35695	0.3657	0.6162	0.8445	1.269	0.33075	0.33085	0.4443	0.42135	0.55655	0.49615	0.2381	0.42075	0.1989	12.169	81.805	84.41	7.6675	0.99435	1.576
chr18	65592170	65593997	PGCLC_enhancer	11.88	1.76965	1.93165	12.285	2.453	2.6615	12.59	0.9575	2.217	4.8625	0.60945	0.31345	0.20745	0.903	0.552	0.19675	0.51005	0.3258	0.5079	1.02035	1.02335	0.2232	1.3095	0.07735	2.41685	83.405	82.255	10.0785	0.8251	1.4375
chr4	11370185	11371473	PGCLC_enhancer	12.8185	7.546	4.2655	13.563	9.5175	6.7875	7.873	4.37	3.211	1.9625	0.4405	0.4092	0.39605	0.6552	1.0209	0.4059	0.55585	2.4815	0.72985	0.9678	1.2214	0.22318	1.4078	0.71805	0.513	38.01	77.675	17.185	5.0175	3.59
chr8	107447635	107450885	PGCLC_enhancer	11.1865	1.1296	1.178	8.415	0.60395	0.708	5.2645	0.47545	0.15005	2.265	0.57025	0.2612	0.28525	0.36195	0.49895	0.144465	0.3143	0.38235	0.26645	0.166335	0.413	0.2739	0.3303	0.2431	27.745	84.955	93.97	17.345	0.86575	0.80465
chr16	13803886	13807987	PGCLC_enhancer	5.60545	9.5445	6.27305	5.663	7.1165	6.164	1.9065	4.14965	3.11765	0.9373	0.50495	0.4702	0.35835	0.7201	0.893	0.24305	0.5062	0.8374	0.9531	0.2751	0.66015	0.50725	0.173005	0.41475	29.16	53.445	89.085	4.061	14.0495	5.375
chr13	75872564	75877811	PGCLC_enhancer	12.9005	9.874	5.1303	11.34	9.0945	4.48	10.229	7.217	4.692	3.515	1.32325	1.3026	0.5563	0.83415	1.0705	1.06535	2.746	4.0775	0.7774	0.9629	1.06365	0.54105	0.5938	0.48255	10.215	33.59	76.96	16.222	10.6875	7.7855
chr6	120939589	120941609	PGCLC_enhancer	11.7165	3.5495	2.6255	11.615	4.135	3.8665	12.1135	1.96775	1.231	4.617	0.87045	0.56595	0.51625	1.2253	1.0038	0.4458	0.63135	0.97485	1.3323	1.9165	1.696	1.7619	1.8365	0.4199	3.0522	87.125	92.87	16.16	1.3075	2.103
chr15	99864316	99867394	PGCLC_enhancer	7.323	3.44835	6.6115	7.4885	4.209	8.2915	7.9695	3.735	7.518	3.352	1.32495	2.3247	0.70815	0.59285	1.3465	5.1265	4.655	1.46235	0.859	0.31795	1.842	0.4836	0.3028	0.3153	18.11	64.04	89.865	19.11	9.6675	11.557
chr14	73389271	73389420	PGCLC_enhancer	9.64535	9.0305	6.241	6.2455	10.379	8.1355	10.2235	11.0045	7.4455	4.3685	3.49915	1.67975	0.22865	0.40355	0.4667	0.3437	0.20405	0.6974	1.619	1.231	1.04235	0.5918	0.4208	1.755	24.42735	48.57	63.86	7.6905	12.8825	8.482
chr7	27273867	27276872	PGCLC_enhancer	5.0005	2.3642	1.4233	7.831	0.94195	0.7019	5.2065	0.42265	0.678	2.0325	0.5572	0.26125	0.39505	0.5271	0.58415	0.4632	0.18195	0.53695	0.9756	1.083	1.457	0.5546	3.8475	4.0235	20.187	64.695	80.985	9.8535	0.4416	0.5327
chr2	122348790	122353488	PGCLC_enhancer	10.428	1.9148	4.6331	6.6025	2.481	8.355	4.169	1.53425	4.8885	2.0015	0.49015	0.93145	0.4243	0.08735	0.53115	5.206	6.911	2.271	0.301	0.28145	0.44365	0.12375	0.43255	0.32045	14.1265	82.44	44.455	15.42	10.3385	16.53
chr17	87875723	87879129	PGCLC_enhancer	18.519	7.402	11.5425	9.8605	9.1635	13.345	16.22	5.3425	4.5235	13.3235	1.85	0.7227	0.64355	1.41225	1.357	0.29885	0.41905	0.7082	1.4015	2.7895	2.7725	2.4315	2.218	1.3995	1.62895	64.905	70.92	21.135	9.587	6.57
chr7	116262194	116265376	PGCLC_enhancer	12.151	3.336	6.2235	12.615	5.1895	6.3655	10.3325	2.4205	3.1515	3.7145	0.5224	0.72265	0.115485	0.4951	0.80125	0.2665	0.4797	0.32315	0.42325	1.0203	0.9909	0.2029	0.34605	0.43465	4.1965	78.175	93.215	13.753	1.2495	2.031
chr7	116205325	116208392	PGCLC_enhancer	13.162	5.987	4.4805	9.0975	8.8425	8.9765	10.845	5.4255	2.176	4.351	1.08815	0.6981	0.3946	0.9257	0.9956	0.2037	0.56355	1.0596	0.94195	0.97285	1.6915	0.4369	0.69445	0.50095	4.761	62.395	92.435	13.395	4.6195	2.789
chr7	4540619	4542567	PGCLC_enhancer	3.7347	3.9795	2.41335	2.213	1.696	1.7245	1.54425	0.865	0.93125	0.62215	0.35695	0.4876	0.3041	0.7197	1.2357	0.134495	0.49905	1.602	1.837	0.34865	0.3245	0.4498	0.38145	0.40885	30.035	64.465	90.315	1.1525	1.563	1.937
chr1	72203969	72207786	PGCLC_enhancer	6.21905	5.45915	4.5815	2.245	1.677	2.696	0.9002	0.5778	1.01075	0.4643	0.1959	0.1959	0.23105	0.6615	1.18055	0.4956	0.50455	2.103	0.4828	0.7293	0.72265	0.1488	0.33425	0.44565	21.265	75.285	74.335	2.3865	3.2075	5.308
chr9	99102876	99107072	PGCLC_enhancer	3.856	5.7855	4.7195	7.287	8.635	5.218	2.9405	2.973	2.611	1.0954	0.619	0.8263	0.2074	0.5583	0.6423	0.3287	0.33085	0.4206	1.64	0.50155	1.0731	0.3375	0.4294	0.53775	32.525	91.4	93.085	2.244	5.358	3.7285
chr4	152082312	152082857	PGCLC_enhancer	2.23545	1.78525	1.7255	3.9995	1.02465	0.73865	2.07	0.3962	0.6309	1.489	0.7661	0.4406	0.47615	0.83405	1.0376	0.4582	0.4191	0.61125	0.3825	0.33265	1.6715	0.60535	0.45615	1.1535	44.54	67.65	75.565	2.5035	1.1388	0.93235
chr4	143294262	143295463	PGCLC_enhancer	14.86	17.943	5.1445	9.105	9.648	5.0125	24.755	23.555	3.8575	15.89	13.59	0.65305	0.3819	0.40685	1.2778	0.2794	1.0359	2.28665	1.2525	1.193	1.8825	0.2976	0.6182	0.8184	0.5148	33.82	94.965	12.53	13.995	3.7675
chr7	116286885	116289252	PGCLC_enhancer	8.4675	2.781	2.8055	11.265	1.517	3.0665	6.596	0.66035	1.5985	2.602	0.37435	0.20025	0.44455	0.8508	0.847	0.32925	0.41355	1.0168	1.4235	1.98	2.0135	0.5864	0.6646	1.3485	9.966	82.745	90.335	15.345	0.7414	1.554
chr8	60967702	60970418	PGCLC_enhancer	10.7345	6.387	4.5992	6.2735	4.4415	3.536	4.847	3.4635	3.779	2.3745	0.6789	0.83155	0.1815	0.3224	0.74255	0.1843	1.00085	0.552	0.44205	0.4894	1.02635	0.17585	0.338175	0.9613	6.11125	49.465	80.635	17.595	9.4035	2.3415
chr10	95173180	95177520	PGCLC_enhancer	10.003	8.412	4.5135	7.895	7.7875	5.8295	16.77	16.595	4.0855	10.768	10.2365	1.28845	0.12683	0.3449	0.9312	0.120055	0.35565	1.01995	0.4358	0.31345	0.99695	0.16705	0.21235	0.71745	2.412	23.705	76.68	21.95	15.31	3.4245
chr4	98844764	98848996	PGCLC_enhancer	12.874	13.622	9.365	13.855	16.055	12.185	8.789	12.13	7.718	2.7595	2.258	1.5395	0.33805	0.4784	0.8258	0.13695	0.4373	0.36835	0.30285	0.2751	0.41885	0.257	0.20685	0.27995	4.423	9.93	66.34	13.48	26.57	9.1705
chr15	79903514	79906890	PGCLC_enhancer	12.6225	2.4374	2.3017	11.28	2.709	2.4915	8.6595	0.94445	1.4805	2.835	0.07225	0.40925	0.33475	1.07575	0.89025	0.40445	0.3005	0.5547	0.894	1.12605	1.4005	0.331415	0.21235	0.84185	16.2685	77.985	89.965	8.5415	0.87565	1.16675
chr10	95111888	95113973	PGCLC_enhancer	11.424	4.744	6.4725	11.605	5.968	4.4215	14.43	2.557	3.07	4.8605	0.3317	0.478	0.32345	0.7418	0.53825	0.1853	0.33085	0.5062	0.6038	1.3205	1.3108	0.1488	0.58985	0.6777	3.0285	84.515	69.7	13.115	2.2165	2.16
chr10	81553483	81555493	PGCLC_enhancer	2.876	2.3178	1.5956	7.637	7.0135	3.2035	7.1245	4.051	2.3955	3.7895	1.17625	0.5738	0.2074	0.364	0.77275	0.32325	0.279	1.637	0.8019	0.2111	0.29555	0.257	0.298855	0.35435	16.505	73.66	87.79	3.9185	4.0505	2.4355
chr10	68236218	68241035	PGCLC_enhancer	8.2675	1.95735	1.98425	9.9235	0.8818	1.959	5.0255	0.5811	1.2065	2.0155	0.3134	0.4615	0.58695	1.08605	1.299	0.266455	0.59	0.3646	0.28965	0.3608	0.8023	0.179215	0.38935	0.55615	29.61	78.41	91.08	9.675	0.8437	1.222
chr19	47019153	47020431	PGCLC_enhancer	6.55865	3.2585	4.883	5.692	5.3545	4.5445	3.6845	1.955	4.5265	0.8763	0.7272	0.5268	0.7873	1.0381	1.0985	0.61515	0.9758	1.1038	2.088	1.398	1.3715	0.60195	0.93605	0.08105	12.575	59.94	71.46	4.421	3.646	7.2235
chr13	75843867	75845583	PGCLC_enhancer	6.802	4.3715	3.8565	11.0235	8.5865	7.7265	9.938	4.5265	3.0995	4.179	1.1649	0.67925	0.3729	1.01945	0.73385	0.3536	0.57345	0.748	1.06785	1.539	0.88905	0.29285	0.47585	0.39485	15.898	80.15	87.885	5.716	4.502	3.069
chr2	59598266	59600715	PGCLC_enhancer	6.745	4.5085	2.7855	11.095	5.747	2.6535	12.65	3.8035	2.294	5.739	1.03585	0.51375	0.30645	0.39105	0.827	1.44685	0.38875	1.8225	0.64585	1.177	1.07065	0.3855	0.5191	0.5304	14.65	50.915	91.74	7.295	1.569	1.809
chr7	43165781	43168503	PGCLC_enhancer	9.1585	7.3275	4.3855	3.8565	4.364	5.0125	2.4275	1.6815	2.3625	0.41175	0.4092	0.7671	0.4413	0.52255	0.71695	0.38605	0.97175	1.6895	0.85715	0.63465	0.70615	0.3754	0.40975	0.46115	20.13	76.505	93.36	5.163	8.504	7.49
chr11	67041883	67044893	PGCLC_enhancer	12.43	4.52955	4.1326	10.274	5.496	4.173	9.9315	2.4435	2.2601	4.146	0.3134	0.61295	0.35075	0.7734	0.81915	0.1619	0.7356	0.35545	0.3016	0.65125	0.9586	0.1454	0.64265	0.2836	36.091	75.265	70.21	14.278	2.703	2.06
chr7	19669126	19669565	PGCLC_enhancer	3.6595	1.7794	2.7115	7.529	1.8385	2.4695	3.633	1.11485	1.9345	1.20045	0.73135	0.1654	0.28525	1.0935	0.8521	0.3327	0.4797	0.4432	1.6065	1.626	1.9415	0.47345	1.5295	1.8035	17.4905	88.055	94.18	2.548	0.7612	0.9709
chr4	53450682	53455208	PGCLC_enhancer	16.7625	11.6915	12.024	15.18	18.91	13.86	17.385	10.055	10.622	8.2095	2.133	2.042	0.2145	0.51175	0.4773	0.27395	0.3198	0.27735	1.0284	0.34545	0.6165	0.15895	0.208425	0.32045	3.7605	78.57	78.265	13.915	9.69	9.3
chr10	44324678	44326800	PGCLC_enhancer	6.0915	3.8125	3.224	9.018	4.8305	3.4275	3.621	1.495	2.302	1.7555	0.8358	0.51025	0.388925	0.726	0.72485	0.5753	0.4191	0.44805	2.0145	1.799	1.4665	3.323	2.4135	7.2805	11.133	77.91	96.135	0.88085	0.4509	1.423
chr2	164430420	164434713	PGCLC_enhancer	10.4115	16.7725	17.9985	14.46	17.12	13.44	10.1415	11.844	16.64	2.9875	3.5885	4.7975	0.4304	0.6748	1.1445	0.3123	0.65615	0.9593	1.7995	0.94125	1.9495	0.6804	0.64095	1.197	4.271	42.9	41.775	5.8265	21.715	13.495
chr10	95115599	95117927	PGCLC_enhancer	19.439	10.7465	19.707	11.415	11.395	13.665	13.26	9.8955	16.665	4.595	2.969	4.129	0.52095	0.29125	0.41055	0.5748	2.9065	1.2995	1.21775	0.38385	0.96655	0.48695	0.37125	1.05285	2.686	40.385	36.665	15.785	34.155	21.67
chr6	91101741	91105561	PGCLC_enhancer	12.22	6.013	4.2995	11.905	8.172	8.938	13.91	6.2205	3.9815	5.6335	1.5931	0.67045	0.2051	0.5242	1.0273	0.1644	0.36115	0.60585	0.94665	1.5835	0.8348	0.443	1.16015	0.4825	6.918	60.595	76.75	13.97	2.522	3.1515
chr2	29064261	29066854	PGCLC_enhancer	5.6966	3.4493	2.40335	7.84	4.385	2.1034	3.98385	1.91905	1.16605	1.402	0.47015	0.404	0.2876	0.42185	0.5457	0.32125	0.80065	1.33925	0.9269	0.69665	1.1565	0.257	0.42785	0.5635	15.7355	68.515	89.57	8.631	6.585	3.5905
chr8	43320326	43322424	PGCLC_enhancer	11.508	4.164	3.334	14.875	7.912	6.3655	9.9925	3.011	4.024	2.7245	0.6094	0.7314	0.2051	1.2005	0.7916	0.6899	1.056	1.769	0.8371	1.059	0.7964	0.35845	0.3461	0.3315	0.6908	67.055	84.355	7.3805	2.7715	2.941
chr10	68156062	68158918	PGCLC_enhancer	20.753	16.059	16.735	13.86	15.29	11.69	16.255	25.72	31.515	6.588	8.801	12.09	0.2051	0.2721	0.66	0.3541	0.5156	0.4066	0.99065	0.8344	0.87945	0.99315	0.65595	0.5333	0.78535	32.565	18.775	11.0335	18.54	22.875
chr16	13720470	13724037	PGCLC_enhancer	3.46285	3.3648	2.90415	6.6605	2.12305	1.75035	2.3335	1.2865	0.91025	1.3316	0.7782	0.3866	0.3979	0.60695	1.101	0.4084	0.5856	1.2655	2.2515	1.6255	1.664	3.2835	2.19525	2.3515	11.0325	61.595	88.63	1.4985	0.9203	1.1643
chr11	88841276	88845879	PGCLC_enhancer	13.271	6.574	4.983	10.8335	6.4345	5.568	10.8	2.4235	4.094	5.6405	0.4701	0.80455	0.27345	0.5583	0.50285	0.401	0.72955	1.28875	0.46585	1.423	0.59585	0.25365	0.7393	0.31825	15.9815	68.855	87.07	10.46	0.6798	2.0245
chr5	110814186	110815807	PGCLC_enhancer	9.1375	10.3465	5.78235	10.7395	11.245	7.0115	13.611	12.516	4.258	5.5305	4.2105	1.23825	0.45495	1.0781	1.27655	0.3098	0.6038	1.5995	1.879	0.66535	1.302	2.1235	0.6709	0.71825	11.49085	51.165	59.935	9.726	14.085	4.4095
chr4	91344162	91349832	PGCLC_enhancer	7.406	1.37495	2.096	10.94	1.0333	1.9	5.5835	0.3084	0.91865	2.134	0.3134	0.3135	0.12965	0.86555	0.56925	0.27145	0.72235	0.6721	0.2414	0.9436	0.77285	0.108215	0.2949	0.67775	1.7995	93.52	90.97	8.4125	0.7654	1.0695
chr18	33997645	33999973	PGCLC_enhancer	8.5045	8.1035	2.02875	9.022	6.9055	1.5595	6.53	2.9455	0.79175	2.681	0.75135	0.3422	0.5601	1.01775	1.15445	0.0548	1.743	3.1495	0.7161	0.41905	0.93585	0.326	0.38935	0.71825	6.673	36.08	85.43	11.01	9.282	1.704
chr7	107660761	107665891	PGCLC_enhancer	12.8575	7.334	10.1935	14.37	10.233	10.1865	11.422	3.8815	4.536	2.8115	1.28665	1.2871	0.4818	0.9438	0.5936	0.3287	0.3992	0.83975	1.555	2.014	0.97595	0.3747	1.249	0.6232	3.49135	67.3	68.065	13.315	5.192	7.72
chr16	84778385	84780912	PGCLC_enhancer	9.87	3.0506	1.75135	5.7725	2.0875	1.1345	9.124	1.2082	0.68605	4.234	0.50495	0.3657	1.10435	0.9321	1.1265	0.787	2.7885	1.27935	0.8682	1.202	1.3145	0.186	0.3468	0.4501	28.605	80.48	95.29	14.7	3.6585	1.3135
chr7	80220522	80222331	PGCLC_enhancer	9.629	2.99525	2.796	8.6635	5.392	3.3415	6.1095	2.171	1.0326	2.9265	0.7313	0.3291	0.2093	0.4302	1.0804	0.2964	0.53325	1.0685	0.77255	0.7357	0.8552	0.36525	0.46875	0.4825	15.09	69.205	87.11	8.925	3.598	2.6415
chr7	116219413	116222067	PGCLC_enhancer	3.994	5.9585	4.5895	7.151	10.934	7.91	3.158	4.1665	3.954	1.1241	1.1493	0.9779	0.2772	1.2035	0.85175	0.27395	0.4549	0.75015	2.8	1.7395	1.551	1.672	0.6921	0.4943	18.8685	59.86	76.105	2.6495	5.01	4.3635
chr6	143114279	143116798	PGCLC_enhancer	14.747	13.6	12.907	10.869	10.983	10.075	14.9275	23.585	21.375	8.081	12.385	10.91	0.20745	0.29535	0.6148	0.2416	0.28675	0.3231	1.5385	1.0624	1.0208	1.06005	0.99095	0.96945	1.12495	19.0345	48.15	13.92	15.355	14.175
chr15	55223246	55225701	PGCLC_enhancer	17.804	14.9275	17.74	5.6535	3.9675	7.2175	15.1925	14.7345	17.4235	12.3195	18.9013	18.4828	0.13203	0.5887	0.8034	0.5454	0.48525	0.49815	0.9499	0.34544	0.7463	0.7574	0.78645	0.65185	14.49455	50.745	70.09	12.427	11.759	10.071
chr10	20226401	20229341	PGCLC_enhancer	4.1545	6.833	4.8595	9.7385	10.1485	7.638	4.1375	2.9615	1.819	1.15655	0.962	0.42225	0.2829	0.60115	0.4793	0.17935	0.33635	0.26925	1.9875	1.12605	0.71975	0.7068	0.6528	0.36465	27.715	76.175	89.305	2.864	5.6015	2.913
chr11	113733274	113735794	PGCLC_enhancer	9.414	3.0567	2.55275	6.809	2.08105	3.075	5.454	1.1445	1.85525	2.46695	0.52235	0.41795	0.29605	0.3911	0.3445	0.2152	0.31815	0.20735	0.1317	0.27635	0.3115	0.4802	0.42315	0.32045	24.72385	88.695	95.885	11.3305	0.91785	2.406
chr9	73124494	73128449	PGCLC_enhancer	10.9935	12.0855	10.9125	7.5575	9.8965	6.7995	13.83	16.51	13.959	7.4215	6.95	8.7245	0.219215	0.4514	0.73075	0.2341	0.3584	0.75395	1.328	0.66855	1.4575	0.78055	1.02545	1.0797	9.505	45.045	91.95	5.096	8.2155	5.4685
chr16	37788715	37791606	PGCLC_enhancer	1.99245	0.89025	1.0369	0.85165	0.41815	0.8114	0.55565	0.15715	0.50225	1.0425	0.32215	0.2386	0.6836	0.4951	1.10335	14.865	4.8435	2.929	0.26025	0.38065	0.41885	0.2164	0.4326	0.35725	29.695	88.245	98.035	2.6215	1.00965	0.62705
chr12	73094955	73097987	PGCLC_enhancer	6.1505	4.993	4.3265	6.8815	7.1725	4.6135	3.5675	3.084	1.72	1.46485	0.6789	0.26125	0.23335	0.7799	1.0518	0.3123	0.15165	0.5547	1.2775	0.99145	1.9845	0.89405	0.25955	0.8162	26.485	87.15	94.19	4.952	5.0665	2.2055
chr15	99856770	99858149	PGCLC_enhancer	9.1515	4.3855	2.02925	10.753	4.5755	2.368	5.5445	2.278	1.6065	1.5735	0.80445	0.41795	0.23105	0.61365	0.52055	0.381	0.4136	0.49275	0.17245	0.3167	0.32155	0.30505	0.2045	0.23945	26.995	85.295	95.325	9.5805	4.209	2.7575
chr7	4537164	4537389	PGCLC_enhancer	14.34	4.57775	2.6885	11.32	4.7665	1.873	10.465	1.5451	1.2065	3.329	0.5659	0.43185	0.70765	1.543	1.0705	0.40845	0.6065	1.0848	0.54865	1.214	1.268	0.48835	0.7621	0.60035	1.32895	80.835	84.585	13.2665	2.3565	1.5815
chr4	129549420	129551441	PGCLC_enhancer	7.976	8.0965	5.211	6.991	6.296	4.2775	4.3365	2.661	1.672	0.9918	0.5572	0.70525	0.89495	0.79045	0.9654	1.61	1.2225	1.694	0.5806	0.4734	1.03935	0.5174	0.33895	0.39925	15.995	74.345	92.235	14.5255	16.342	8.6175
chr2	31453071	31455999	PGCLC_enhancer	18.9365	10.4265	17.368	9.0805	9.823	8.6615	14.0205	11.8405	13.325	6.2605	2.7165	4.29245	0.3347	0.59535	0.98715	0.2739	0.47975	0.52615	0.85325	1.1021	1.03855	0.45925	0.6842	0.71825	8.84	65.97	65.89	11.4525	7.1265	7.51
chr4	133612715	133615715	PGCLC_enhancer	4.334	8.5665	7.1155	6.9585	13.095	9.218	4.8765	6.1285	9.2185	2.059	1.8805	2.22	0.20745	0.50965	0.40855	0.3113	0.6479	0.75145	2.2545	0.58855	1.289	1.928	0.4837	1.8785	11.0835	39.685	70.125	2.785	9.6535	5.71
chr10	68179021	68181734	PGCLC_enhancer	17.5265	16.428	16.4285	4.7695	5.619	4.5135	20.14	23.285	22.45	28.1255	30.2715	38.3515	0.32295	0.13522	0.3241	0.27145	0.3226	0.5116	0.3919	0.2463	0.38935	0.36865	0.3028	0.60405	6.855	16.829	36.278	13.204	24.39	16.315
chr4	126448935	126451844	PGCLC_enhancer	3.718	1.04875	1.30645	6.7345	0.6829	0.7292	2.5929	0.5547	0.61195	0.8078	0.4614	0.46145	1.35295	1.0895	1.5065	0.46275	0.47425	0.8805	1.4475	1.278	0.96785	0.6594	1.3805	0.8029	22.2665	78.985	89.345	3.192	0.7316	0.88795
